Date&Time(UTC),Temperature(Â°C),Humidity(%),Pressure(hPa),Illuminance(lx),Full(RAW),Visible(RAW),Infrared(RAW),,,,
2022-10-19 01:37:31,"24,51","51,9","977,83","0,011253",420,262,158,,,,
2022-10-19 01:38:01,"24,51","51,9","977,83","0,011253",420,262,158,,,,
2022-10-19 01:38:31,"24,5","51,9","977,83","0,011168",420,261,159,,,,
2022-10-19 01:39:01,"24,5","51,9","977,83","0,011227",421,262,159,,,,
2022-10-19 01:39:31,"24,52","51,9","977,84","0,011017",416,258,158,,,,
2022-10-19 01:40:01,"24,51","51,9","977,83","0,011103",416,259,157,,,,
2022-10-19 01:40:31,"24,5","51,9","977,84","0,011286",422,263,159,,,,
2022-10-19 01:41:01,"24,49","51,9","977,83","0,01084",436,262,174,,,,
2022-10-19 01:41:31,"24,5","51,9","977,81","0,011318",424,264,160,,,,
2022-10-19 01:42:01,"24,5","51,9","977,81","0,01135",426,265,161,,,,
2022-10-19 01:42:31,"24,49","51,9","977,81","0,011324",427,265,162,,,,
2022-10-19 01:43:01,"24,51","51,9","977,8","0,011442",429,267,162,,,,
2022-10-19 01:43:31,"24,5","51,9","977,8","0,011474",431,268,163,,,,
2022-10-19 01:44:01,"24,49","51,9","977,8","0,011474",431,268,163,,,,
2022-10-19 01:44:31,"24,49","51,9","977,8","0,011415",430,267,163,,,,
2022-10-19 01:45:01,"24,5","51,9","977,8","0,011415",430,267,163,,,,
2022-10-19 01:45:31,"24,48","51,9","977,81","0,011448",432,268,164,,,,
2022-10-19 01:46:01,"24,48","51,9","977,81","0,01135",426,265,161,,,,
2022-10-19 01:46:31,"24,48","51,9","977,82","0,011291",425,264,161,,,,
2022-10-19 01:47:01,"24,48","51,9","977,82","0,011265",426,264,162,,,,
2022-10-19 01:47:31,"24,48",52,"977,83","0,011356",429,266,163,,,,
